,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
637,FSL,EQ,107.7,109.5,107.55,108.45,108.55,107.15,1624926,176449920.5,14-DEC-2022,8580,INE684F01012,
638,FUSION,EQ,392.2,415.8,391.05,404.3,404.0,391.05,2150470,870382413.0,14-DEC-2022,36432,INE139R01012,
639,GABRIEL,EQ,186.95,188.7,183.0,183.85,183.75,186.15,236731,43743943.7,14-DEC-2022,5656,INE524A01029,
640,GAEL,EQ,257.7,264.35,255.0,258.85,257.8,256.45,299877,77845142.85,14-DEC-2022,7686,INE036B01030,
641,GAIL,EQ,93.25,96.3,93.15,96.0,96.0,93.25,22598875,2151160540.5,14-DEC-2022,76438,INE129A01019,
642,GAL,EQ,3.9,4.0,3.55,3.55,3.55,3.75,1686843,6217250.4,14-DEC-2022,1199,INE482J01021,
643,GALAXYSURF,EQ,2704.75,2704.75,2654.0,2689.95,2693.95,2690.6,28000,74960885.5,14-DEC-2022,8247,INE600K01018,
644,GALLANTT,EQ,62.5,63.65,62.4,63.1,63.5,62.65,28058,1774683.4,14-DEC-2022,485,INE297H01019,
645,GANDHITUBE,EQ,595.95,604.0,585.0,601.55,601.9,584.65,17785,10646620.75,14-DEC-2022,1555,INE524B01027,
646,GANECOS,EQ,909.95,948.5,905.15,938.75,936.0,903.5,246418,229231455.95,14-DEC-2022,6737,INE845D01014,
647,GANESHBE,EQ,153.35,153.5,149.05,149.45,150.8,152.15,77965,11748704.3,14-DEC-2022,2008,INE388A01029,
648,GANESHHOUC,EQ,356.6,372.0,353.5,361.7,361.0,358.55,46878,17066991.35,14-DEC-2022,1967,INE460C01014,
649,GANGAFORGE,EQ,4.8,4.85,4.65,4.75,4.8,4.75,238180,1133144.15,14-DEC-2022,395,INE691Z01023,
650,GANGESSECU,EQ,120.25,128.0,120.25,125.85,125.0,120.25,53134,6607610.75,14-DEC-2022,1625,INE335W01016,
651,GARFIBRES,EQ,3417.35,3429.0,3360.0,3370.4,3371.0,3400.3,3450,11684174.35,14-DEC-2022,1026,INE276A01018,
652,GATEWAY,EQ,69.0,69.75,68.6,69.05,69.1,69.05,364393,25173104.35,14-DEC-2022,6242,INE079J01017,
653,GATI,EQ,161.15,162.7,157.35,157.9,158.25,160.15,377591,60124563.3,14-DEC-2022,11190,INE152B01027,
654,GAYAHWS,EQ,0.9,0.9,0.85,0.9,0.85,0.85,401869,349526.0,14-DEC-2022,382,INE287Z01012,
655,GAYAPROJ,BE,8.6,9.0,8.55,9.0,9.0,8.6,5415970,48606289.6,14-DEC-2022,683,INE336H01023,
656,GEECEE,EQ,161.0,164.6,160.65,163.25,163.95,160.95,14460,2350677.05,14-DEC-2022,454,INE916G01016,
657,GEEKAYWIRE,EQ,82.35,83.0,79.5,80.25,80.65,81.35,38421,3101398.9,14-DEC-2022,536,INE669X01016,
658,GENCON,EQ,32.25,32.45,31.7,31.85,32.0,32.35,35619,1139463.6,14-DEC-2022,343,INE854S01022,
659,GENESYS,EQ,475.0,479.7,466.05,472.45,470.05,470.55,11526,5426705.35,14-DEC-2022,450,INE727B01026,
660,GENUSPAPER,EQ,16.55,17.8,16.05,17.35,17.25,16.5,1357385,23571199.55,14-DEC-2022,2919,INE949P01018,
661,GENUSPOWER,EQ,94.5,94.7,90.2,91.25,91.2,93.2,568126,52541492.05,14-DEC-2022,5257,INE955D01029,
662,GEOJITFSL,EQ,47.6,50.2,47.45,48.65,48.6,47.4,1981914,96553247.55,14-DEC-2022,10289,INE007B01023,
663,GEPIL,EQ,150.7,151.0,146.95,147.45,147.9,148.0,96489,14313352.65,14-DEC-2022,3471,INE878A01011,
664,GESHIP,EQ,720.0,734.0,706.5,717.9,720.0,714.4,526028,378988850.95,14-DEC-2022,24002,INE017A01032,
